"","winner","TopAvg","JungleAvg","MidAvg","ADCAvg","SupportAvg","GameLength","KillDiff","Season","TopWinningTeam","JungWinningTeam","MidWinningTeam","ADCWinningTeam","SupWinningTeam","Carry","TeamOfCarry"
"7124","Red",-1067,-1169,-1835,-2823,89,32,-6,2018,"Red","Red","Red","Red","Blue","ADC","Red"
"7125","Red",-2463,-1686,-2630,-2136,-321,37,-7,2018,"Red","Red","Red","Red","Red","Mid","Red"
"7126","Blue",-2020,-865,-3684,-3187,333,51,5,2018,"Red","Red","Red","Red","Blue","Mid","Red"
"7127","Blue",-2155,-525,-1327,-1509,407,35,11,2018,"Red","Red","Red","Red","Blue","Top","Red"
"7128","Red",-2910,-2030,-2982,-3002,-269,39,-7,2018,"Red","Red","Red","Red","Red","ADC","Red"
"7129","Blue",-809,-425,-1214,-1656,309,33,5,2018,"Red","Red","Red","Red","Blue","ADC","Red"
"7130","Blue",-1461,-1035,-1846,-1735,-79,33,10,2018,"Red","Red","Red","Red","Red","Mid","Red"
"7131","Red",-2500,-1545,-3116,-3163,-1043,30,-4,2018,"Red","Red","Red","Red","Red","ADC","Red"
"7132","Red",-1980,-1090,-3091,-3004,-439,35,-8,2018,"Red","Red","Red","Red","Red","Mid","Red"
"7133","Blue",-1467,-847,-1521,-1496,295,33,3,2018,"Red","Red","Red","Red","Blue","Mid","Red"
"7134","Red",-2692,-2208,-3516,-2911,-518,41,-14,2015,"Red","Red","Red","Red","Red","Mid","Red"
"7135","Blue",-1429,-399,-1564,-1718,718,39,8,2015,"Red","Red","Red","Red","Blue","ADC","Red"
"7136","Blue",-1908,-1010,-3182,-2785,184,45,3,2015,"Red","Red","Red","Red","Blue","Mid","Red"
"7137","Red",-2287,-1489,-3120,-2929,-1032,29,-13,2015,"Red","Red","Red","Red","Red","Mid","Red"
"7138","Blue",-1820,-915,-3205,-1669,342,39,7,2015,"Red","Red","Red","Red","Blue","Mid","Red"
"7139","Blue",-176,-129,-632,-1006,686,28,10,2015,"Red","Red","Red","Red","Blue","ADC","Red"
"7140","Red",-2453,-1629,-3211,-3423,-644,39,-2,2015,"Red","Red","Red","Red","Red","ADC","Red"
"7141","Blue",-1527,-1427,-1343,-1963,-35,37,9,2015,"Red","Red","Red","Red","Red","ADC","Red"
"7142","Red",-2748,-2537,-3326,-3214,-1029,41,-14,2015,"Red","Red","Red","Red","Red","Mid","Red"
"7143","Blue",-3310,-618,-3938,-2782,506,59,3,2015,"Red","Red","Red","Red","Blue","Mid","Red"
"7144","Blue",-743,-582,-1151,-2119,465,38,6,2015,"Red","Red","Red","Red","Blue","ADC","Red"
"7145","Red",-3197,-2339,-4518,-3337,-965,45,-11,2015,"Red","Red","Red","Red","Red","Mid","Red"
"7146","Blue",-1631,-684,-2887,-3171,-9,43,7,2015,"Red","Red","Red","Red","Red","ADC","Red"
"7147","Red",-2670,-2482,-5030,-3966,-1355,38,-9,2015,"Red","Red","Red","Red","Red","Mid","Red"
"7148","Red",-2771,-2086,-4553,-3840,-1043,45,-14,2015,"Red","Red","Red","Red","Red","Mid","Red"
"7149","Blue",626,608,-575,-613,1564,36,10,2015,"Blue","Blue","Red","Red","Blue","Support","Blue"
"7150","Blue",-402,414,-666,-672,622,31,14,2015,"Red","Blue","Red","Red","Blue","ADC","Red"
"7151","Blue",-1396,-788,-3206,-2975,828,47,4,2015,"Red","Red","Red","Red","Blue","Mid","Red"
"7152","Blue",452,1021,-393,753,1353,25,22,2015,"Blue","Blue","Red","Blue","Blue","Support","Blue"
"7153","Blue",-1284,-28,-1033,-1082,720,32,11,2015,"Red","Red","Red","Red","Blue","Top","Red"
"7154","Red",-2183,-1627,-3154,-2606,-1019,33,-10,2015,"Red","Red","Red","Red","Red","Mid","Red"
"7155","Blue",-14,294,-577,-184,697,24,23,2015,"Red","Blue","Red","Red","Blue","Support","Blue"
"7156","Red",-2791,-1537,-3753,-2970,-572,36,-19,2015,"Red","Red","Red","Red","Red","Mid","Red"
"7157","Blue",-1764,-644,-2012,-1717,178,37,9,2015,"Red","Red","Red","Red","Blue","Mid","Red"
"7158","Red",-2619,-1060,-3143,-2801,-507,39,-8,2015,"Red","Red","Red","Red","Red","Mid","Red"
"7159","Blue",-421,248,-1216,-707,955,34,15,2015,"Red","Blue","Red","Red","Blue","Mid","Red"
"7160","Red",-2262,-2005,-2565,-3299,-1403,29,-15,2015,"Red","Red","Red","Red","Red","ADC","Red"
"7161","Blue",150,432,-183,-478,741,24,16,2015,"Blue","Blue","Red","Red","Blue","Support","Blue"
"7162","Red",-1905,-2461,-2254,-1404,-816,24,-23,2015,"Red","Red","Red","Red","Red","Jungle","Red"
"7163","Red",-1808,-1802,-2456,-2639,-1199,32,-18,2015,"Red","Red","Red","Red","Red","ADC","Red"
"7164","Blue",118,-237,-978,-673,1054,34,18,2015,"Blue","Red","Red","Red","Blue","Support","Blue"
"7165","Blue",-4242,-2331,-3973,-5130,-1140,56,-18,2015,"Red","Red","Red","Red","Red","ADC","Red"
"7166","Red",-1520,-704,-1594,-2056,-345,34,0,2015,"Red","Red","Red","Red","Red","ADC","Red"
"7167","Red",-1535,-1196,-3118,-4281,-772,40,-17,2015,"Red","Red","Red","Red","Red","ADC","Red"
"7168","Blue",-268,-216,-973,-1067,219,35,13,2015,"Red","Red","Red","Red","Blue","ADC","Red"
"7169","Red",-2660,-894,-1987,-3493,-682,35,-17,2015,"Red","Red","Red","Red","Red","ADC","Red"
"7170","Red",-2800,-2172,-4152,-4088,-665,52,-6,2015,"Red","Red","Red","Red","Red","Mid","Red"
"7171","Red",-2591,-2045,-2919,-3235,-378,41,-16,2015,"Red","Red","Red","Red","Red","ADC","Red"
"7172","Blue",-72,-48,-764,-1133,559,27,12,2015,"Red","Red","Red","Red","Blue","ADC","Red"
"7173","Blue",-2453,-1205,-3551,-4073,-244,47,7,2015,"Red","Red","Red","Red","Red","ADC","Red"
"7174","Red",-1841,-1925,-2755,-3483,-384,41,-16,2015,"Red","Red","Red","Red","Red","ADC","Red"
"7175","Red",-2524,-1139,-2541,-3172,-353,36,-14,2015,"Red","Red","Red","Red","Red","ADC","Red"
"7176","Red",-981,-1926,-4409,-3707,-713,54,-11,2015,"Red","Red","Red","Red","Red","Mid","Red"
"7177","Red",-1901,-543,-1550,-2011,457,39,-7,2015,"Red","Red","Red","Red","Blue","ADC","Red"
"7178","Blue",-1295,-1159,-1874,-2135,321,37,4,2015,"Red","Red","Red","Red","Blue","ADC","Red"
"7179","Blue",-869,198,-980,-2088,1056,41,22,2015,"Red","Blue","Red","Red","Blue","ADC","Red"
"7180","Red",-2375,-1933,-2478,-1344,30,33,-17,2015,"Red","Red","Red","Red","Blue","Mid","Red"
"7181","Blue",79,95,-419,-1104,783,29,22,2015,"Blue","Blue","Red","Red","Blue","ADC","Red"
"7182","Blue",-574,-48,-2377,-2151,903,57,11,2015,"Red","Red","Red","Red","Blue","Mid","Red"
"7183","Red",-1518,-751,-1904,-3666,107,38,-7,2015,"Red","Red","Red","Red","Blue","ADC","Red"
"7184","Red",-1726,-1950,-2285,-3398,-790,39,-14,2015,"Red","Red","Red","Red","Red","ADC","Red"
"7185","Blue",-1104,-120,-1499,-1766,1226,39,22,2015,"Red","Red","Red","Red","Blue","ADC","Red"
"7186","Blue",-880,-930,-1363,-1395,775,37,17,2015,"Red","Red","Red","Red","Blue","ADC","Red"
"7187","Red",-2197,-1458,-2290,-2390,91,32,-5,2015,"Red","Red","Red","Red","Blue","ADC","Red"
"7188","Blue",-4316,-1525,-2836,-3461,519,50,-5,2015,"Red","Red","Red","Red","Blue","Top","Red"
"7189","Blue",-1308,-958,-1656,-2064,543,34,12,2015,"Red","Red","Red","Red","Blue","ADC","Red"
"7190","Blue",-1831,-1071,-1937,-3353,566,45,11,2015,"Red","Red","Red","Red","Blue","ADC","Red"
"7191","Blue",-1842,-1217,-1860,-2043,141,33,7,2015,"Red","Red","Red","Red","Blue","ADC","Red"
"7192","Blue",-828,-900,-1961,-2357,135,33,11,2015,"Red","Red","Red","Red","Blue","ADC","Red"
"7193","Blue",-1973,-1084,-2309,-3308,-147,38,4,2015,"Red","Red","Red","Red","Red","ADC","Red"
"7194","Red",-1814,-840,-1966,-1984,831,35,-6,2015,"Red","Red","Red","Red","Blue","ADC","Red"
"7195","Blue",-1154,-670,-2046,-2015,863,40,3,2015,"Red","Red","Red","Red","Blue","Mid","Red"
"7196","Red",-2884,-2710,-4805,-3658,-1174,40,-9,2015,"Red","Red","Red","Red","Red","Mid","Red"
"7197","Blue",-582,186,-784,-391,675,27,9,2015,"Red","Blue","Red","Red","Blue","Mid","Red"
"7198","Red",-2299,-1866,-3120,-2808,-693,34,-13,2015,"Red","Red","Red","Red","Red","Mid","Red"
"7199","Red",-2872,-2538,-3295,-4010,-948,39,-19,2015,"Red","Red","Red","Red","Red","ADC","Red"
"7200","Blue",-549,-235,-1618,-1489,214,37,10,2015,"Red","Red","Red","Red","Blue","Mid","Red"
"7201","Red",-2253,-1909,-2332,-3854,-1025,37,-10,2015,"Red","Red","Red","Red","Red","ADC","Red"
"7202","Blue",-1764,-56,-2464,-1493,804,51,10,2015,"Red","Red","Red","Red","Blue","Mid","Red"
"7203","Red",-1373,-1384,-2540,-2915,-504,41,-12,2015,"Red","Red","Red","Red","Red","ADC","Red"
"7204","Red",-2786,-1371,-2356,-2689,-1132,31,-17,2015,"Red","Red","Red","Red","Red","Top","Red"
"7205","Blue",-287,229,-562,-582,848,28,17,2015,"Red","Blue","Red","Red","Blue","Support","Blue"
"7206","Red",-2240,-1209,-2467,-2682,-1084,32,-15,2015,"Red","Red","Red","Red","Red","ADC","Red"
"7207","Red",-2735,-2512,-3847,-4114,-693,37,-16,2015,"Red","Red","Red","Red","Red","ADC","Red"
"7208","Blue",-347,-1050,-1350,-2687,-166,45,-2,2015,"Red","Red","Red","Red","Red","ADC","Red"
"7209","Blue",-1323,12,-3441,-1929,273,38,9,2015,"Red","Blue","Red","Red","Blue","Mid","Red"
"7210","Blue",-2073,-820,-2356,-2542,-443,37,5,2015,"Red","Red","Red","Red","Red","ADC","Red"
"7211","Red",-2055,-1280,-2762,-2294,-187,38,-16,2015,"Red","Red","Red","Red","Red","Mid","Red"
"7212","Blue",-220,271,-210,196,949,27,14,2015,"Red","Blue","Red","Blue","Blue","Support","Blue"
"7213","Red",-462,-51,-863,-1423,792,33,-8,2015,"Red","Red","Red","Red","Blue","ADC","Red"
"7214","Blue",-176,-45,-810,-557,497,24,11,2015,"Red","Red","Red","Red","Blue","Mid","Red"
"7215","Blue",217,477,-317,-571,895,29,21,2015,"Blue","Blue","Red","Red","Blue","Support","Blue"
"7216","Red",-1816,-2172,-2054,-2740,-1042,22,-32,2015,"Red","Red","Red","Red","Red","ADC","Red"
"7217","Blue",-2573,-1406,-3755,-3213,437,56,3,2015,"Red","Red","Red","Red","Blue","Mid","Red"
"7218","Blue",-1043,-473,-791,-837,652,30,14,2015,"Red","Red","Red","Red","Blue","Top","Red"
"7219","Red",-4019,-1478,-3541,-3960,-552,51,-10,2015,"Red","Red","Red","Red","Red","Top","Red"
"7220","Red",-1764,-1689,-2105,-1792,-19,33,-9,2015,"Red","Red","Red","Red","Red","Mid","Red"
"7221","Red",-5156,-916,-4093,-4016,86,66,-3,2015,"Red","Red","Red","Red","Blue","Top","Red"
"7222","Red",-872,-691,-1731,-2348,-66,36,-8,2015,"Red","Red","Red","Red","Red","ADC","Red"
"7223","Red",-1842,-1042,-2499,-2444,-132,33,-13,2015,"Red","Red","Red","Red","Red","Mid","Red"
"7224","Blue",428,926,-1180,-97,1370,38,11,2015,"Blue","Blue","Red","Red","Blue","Support","Blue"
"7225","Red",-2436,-2160,-2924,-2154,-668,33,-26,2015,"Red","Red","Red","Red","Red","Mid","Red"
"7226","Red",-2097,-1707,-3271,-2878,-396,39,-6,2015,"Red","Red","Red","Red","Red","Mid","Red"
"7227","Blue",-975,-1643,-929,-2628,-493,43,4,2015,"Red","Red","Red","Red","Red","ADC","Red"
"7228","Blue",-1582,-460,-1484,-3861,-287,42,0,2015,"Red","Red","Red","Red","Red","ADC","Red"
"7229","Red",-1442,-1753,-2029,-2202,-436,33,-8,2015,"Red","Red","Red","Red","Red","ADC","Red"
"7230","Blue",-919,-554,-1537,-2082,147,32,9,2015,"Red","Red","Red","Red","Blue","ADC","Red"
"7231","Red",-1024,-828,-1951,-1588,384,29,-4,2015,"Red","Red","Red","Red","Blue","Mid","Red"
"7232","Blue",-1474,-535,-1896,-1912,179,34,11,2015,"Red","Red","Red","Red","Blue","ADC","Red"
"7233","Blue",-1216,-1084,-2148,-3246,724,46,4,2015,"Red","Red","Red","Red","Blue","ADC","Red"
"7234","Red",-2949,-1652,-2867,-2472,-428,34,-10,2015,"Red","Red","Red","Red","Red","Top","Red"
"7235","Blue",-121,-236,-1065,-2120,954,41,14,2015,"Red","Red","Red","Red","Blue","ADC","Red"
"7236","Blue",-1914,-424,-2082,-1952,-98,32,8,2015,"Red","Red","Red","Red","Red","Mid","Red"
"7237","Blue",-618,-510,-1632,-1882,587,34,20,2015,"Red","Red","Red","Red","Blue","ADC","Red"
"7238","Red",-2410,-787,-3144,-3437,-539,41,-13,2015,"Red","Red","Red","Red","Red","ADC","Red"
"7239","Blue",214,-267,-966,-1752,455,38,6,2015,"Blue","Red","Red","Red","Blue","ADC","Red"
"7240","Red",-2610,-1947,-2810,-3777,-471,36,-10,2015,"Red","Red","Red","Red","Red","ADC","Red"
"7241","Red",-4109,-895,-4315,-4298,664,57,-6,2015,"Red","Red","Red","Red","Blue","Mid","Red"
"7242","Blue",-2511,-1507,-2687,-3576,-157,44,-6,2015,"Red","Red","Red","Red","Red","ADC","Red"
"7243","Red",-3874,-1606,-4127,-4060,-226,42,-10,2015,"Red","Red","Red","Red","Red","Mid","Red"
"7244","Blue",-2118,-1934,-1877,-2134,-169,35,7,2015,"Red","Red","Red","Red","Red","ADC","Red"
"7245","Red",-2517,-1394,-2566,-2498,-161,34,-5,2015,"Red","Red","Red","Red","Red","Mid","Red"
"7246","Red",-2001,-1171,-2244,-3552,-736,32,-11,2015,"Red","Red","Red","Red","Red","ADC","Red"
"7247","Red",-2253,-982,-2574,-2761,-88,37,-8,2015,"Red","Red","Red","Red","Red","ADC","Red"
"7248","Blue",-1642,-1012,-1499,-1059,342,36,9,2015,"Red","Red","Red","Red","Blue","Top","Red"
"7249","Blue",-1284,-87,-1187,-507,840,30,17,2015,"Red","Red","Red","Red","Blue","Top","Red"
"7250","Blue",-1735,-324,-1386,-999,455,30,13,2015,"Red","Red","Red","Red","Blue","Top","Red"
"7251","Red",-1949,-1931,-2844,-2953,63,38,-4,2016,"Red","Red","Red","Red","Blue","ADC","Red"
"7252","Red",-2636,-3044,-3182,-3456,-234,36,-13,2016,"Red","Red","Red","Red","Red","ADC","Red"
"7253","Blue",-2090,-1838,-2217,-1755,862,40,7,2016,"Red","Red","Red","Red","Blue","Mid","Red"
"7254","Blue",-2232,-2043,-2722,-3576,357,42,5,2016,"Red","Red","Red","Red","Blue","ADC","Red"
"7255","Red",-1077,-1541,-2474,-2062,-304,27,-12,2016,"Red","Red","Red","Red","Red","Mid","Red"
"7256","Red",-2457,-1721,-2436,-1604,97,34,-11,2016,"Red","Red","Red","Red","Blue","Top","Red"
"7257","Blue",-536,-633,-1354,-1668,-39,31,15,2016,"Red","Red","Red","Red","Red","ADC","Red"
"7258","Red",-1931,-1574,-2508,-1966,-272,26,-12,2016,"Red","Red","Red","Red","Red","Mid","Red"
"7259","Red",-2184,-1237,-2621,-2969,-661,37,-9,2015,"Red","Red","Red","Red","Red","ADC","Red"
"7260","Blue",-2320,-1684,-2826,-2625,248,42,2,2016,"Red","Red","Red","Red","Blue","Mid","Red"
"7261","Blue",-740,-1033,-3740,-2284,619,47,11,2016,"Red","Red","Red","Red","Blue","Mid","Red"
"7262","Blue",-1974,-2073,-4475,-4656,303,57,-2,2016,"Red","Red","Red","Red","Blue","ADC","Red"
"7263","Red",-1706,-1329,-2967,-2880,-125,33,-5,2016,"Red","Red","Red","Red","Red","Mid","Red"
"7264","Blue",-456,-418,-1301,-2816,607,32,12,2016,"Red","Red","Red","Red","Blue","ADC","Red"
"7265","Red",-2674,-1695,-3598,-2931,-16,41,-1,2016,"Red","Red","Red","Red","Red","Mid","Red"
"7266","Red",-2130,-2564,-2213,-2907,-775,26,-19,2016,"Red","Red","Red","Red","Red","ADC","Red"
"7267","Blue",-1546,-1927,-2795,-2620,305,43,8,2016,"Red","Red","Red","Red","Blue","Mid","Red"
"7268","Red",-2632,-2291,-2612,-2951,107,39,-11,2016,"Red","Red","Red","Red","Blue","ADC","Red"
"7269","Blue",-1783,-2304,-1936,-2704,-31,36,5,2016,"Red","Red","Red","Red","Red","ADC","Red"
"7270","Blue",-499,-402,-514,-1076,595,28,7,2016,"Red","Red","Red","Red","Blue","ADC","Red"
"7271","Blue",-164,-842,-2121,-2798,540,33,9,2016,"Red","Red","Red","Red","Blue","ADC","Red"
"7272","Red",-2364,-2030,-2810,-2220,-521,30,1,2016,"Red","Red","Red","Red","Red","Mid","Red"
"7273","Red",-3138,-3657,-3857,-3863,-1042,37,-13,2016,"Red","Red","Red","Red","Red","ADC","Red"
"7274","Blue",-1539,-1200,-2129,-1268,284,31,13,2016,"Red","Red","Red","Red","Blue","Mid","Red"
"7275","Blue",-1986,-2599,-3138,-2839,-452,39,9,2016,"Red","Red","Red","Red","Red","Mid","Red"
"7276","Blue",-1592,-742,-1363,-2455,147,32,4,2016,"Red","Red","Red","Red","Blue","ADC","Red"
"7277","Blue",-1712,-1524,-3483,-3209,249,45,4,2016,"Red","Red","Red","Red","Blue","Mid","Red"
"7278","Blue",-903,-838,-1298,-1223,429,30,9,2016,"Red","Red","Red","Red","Blue","Mid","Red"
"7279","Blue",-797,-1231,-1624,-1189,311,32,17,2016,"Red","Red","Red","Red","Blue","Mid","Red"
"7280","Red",-2054,-2048,-2429,-2779,-351,31,-14,2017,"Red","Red","Red","Red","Red","ADC","Red"
"7281","Red",-3024,-2596,-3970,-2756,-41,39,-3,2017,"Red","Red","Red","Red","Red","Mid","Red"
"7282","Blue",-1423,-1456,-1514,-1682,513,37,14,2017,"Red","Red","Red","Red","Blue","ADC","Red"
"7283","Red",-2229,-2021,-2072,-2182,-599,29,-16,2017,"Red","Red","Red","Red","Red","Top","Red"
"7284","Blue",-2014,-1371,-2120,-2601,407,39,8,2017,"Red","Red","Red","Red","Blue","ADC","Red"
"7285","Red",-2972,-4018,-3057,-3401,-900,48,-6,2017,"Red","Red","Red","Red","Red","Jungle","Red"
"7286","Red",-2317,-3440,-3108,-3103,-252,41,-10,2017,"Red","Red","Red","Red","Red","Jungle","Red"
"7287","Red",-3352,-2858,-3010,-3455,-1160,34,-11,2017,"Red","Red","Red","Red","Red","ADC","Red"
"7288","Red",-2961,-2777,-2872,-3185,-435,35,-15,2017,"Red","Red","Red","Red","Red","ADC","Red"
"7289","Blue",-1001,-1402,-1216,-999,64,31,9,2017,"Red","Red","Red","Red","Blue","Jungle","Red"
"7290","Red",-1132,-2275,-1963,-2650,223,38,-13,2017,"Red","Red","Red","Red","Blue","ADC","Red"
"7291","Blue",-1655,-2425,-2604,-2088,316,42,3,2017,"Red","Red","Red","Red","Blue","Mid","Red"
"7292","Blue",-1410,-1560,-1925,-2179,361,39,10,2017,"Red","Red","Red","Red","Blue","ADC","Red"
"7293","Red",-1715,-1719,-2359,-1657,-105,31,-9,2017,"Red","Red","Red","Red","Red","Mid","Red"
"7294","Red",-2149,-1613,-3013,-2680,10,37,-5,2017,"Red","Red","Red","Red","Blue","Mid","Red"
"7295","Blue",-2151,-1189,-2979,-3370,519,53,8,2017,"Red","Red","Red","Red","Blue","ADC","Red"
"7296","Red",-2763,-2444,-2160,-2201,799,47,-7,2017,"Red","Red","Red","Red","Blue","Top","Red"
"7297","Blue",-706,-540,-1034,-574,761,28,13,2017,"Red","Red","Red","Red","Blue","Mid","Red"
"7298","Red",-4944,-3202,-4469,-4938,-1906,58,-12,2017,"Red","Red","Red","Red","Red","Top","Red"
"7299","Blue",-736,-353,-516,-1146,-140,30,13,2017,"Red","Red","Red","Red","Red","ADC","Red"
"7300","Blue",-1532,-697,-1368,-1203,409,26,13,2017,"Red","Red","Red","Red","Blue","Top","Red"
"7301","Blue",-2596,-1709,-1286,-1659,478,35,7,2017,"Red","Red","Red","Red","Blue","Top","Red"
"7302","Blue",-872,41,-1810,-1117,1325,38,17,2017,"Red","Blue","Red","Red","Blue","Mid","Red"
"7303","Red",-2374,-1910,-1624,-1660,-244,26,-14,2017,"Red","Red","Red","Red","Red","Top","Red"
"7304","Blue",-840,-500,-1410,-1039,1106,32,9,2017,"Red","Red","Red","Red","Blue","Mid","Red"
"7305","Red",-2323,-2082,-2730,-2327,-612,33,-24,2017,"Red","Red","Red","Red","Red","Mid","Red"
"7306","Blue",-2107,-1629,-2669,-2479,-1,36,8,2017,"Red","Red","Red","Red","Red","Mid","Red"
"7307","Blue",-1329,-898,-2258,-1940,346,37,12,2017,"Red","Red","Red","Red","Blue","Mid","Red"
"7308","Red",-2889,-3110,-4618,-3866,-663,50,-4,2017,"Red","Red","Red","Red","Red","Mid","Red"
"7309","Blue",-1679,-1733,-1732,-1871,109,34,13,2017,"Red","Red","Red","Red","Blue","ADC","Red"
"7310","Blue",-1570,-1312,-1497,-1532,507,30,10,2017,"Red","Red","Red","Red","Blue","Top","Red"
"7311","Blue",-2554,-2895,-2730,-2600,-270,39,1,2017,"Red","Red","Red","Red","Red","Jungle","Red"
"7312","Blue",-744,-630,-1078,-824,941,31,15,2017,"Red","Red","Red","Red","Blue","Mid","Red"
"7313","Red",-2896,-2586,-3512,-3708,-1103,38,-9,2017,"Red","Red","Red","Red","Red","ADC","Red"
"7314","Red",-3033,-2371,-3597,-2508,-618,43,-5,2017,"Red","Red","Red","Red","Red","Mid","Red"
"7315","Red",-2979,-2468,-3851,-3438,-522,40,-9,2017,"Red","Red","Red","Red","Red","Mid","Red"
"7316","Blue",-2826,-1054,-2215,-3213,-137,52,-9,2018,"Red","Red","Red","Red","Red","ADC","Red"
"7317","Red",-2143,-1809,-2460,-1787,-701,37,-7,2018,"Red","Red","Red","Red","Red","Mid","Red"
"7318","Red",-1934,-459,-2354,-2178,133,33,-5,2018,"Red","Red","Red","Red","Blue","Mid","Red"
"7319","Blue",-1626,-1570,-2211,-2242,-215,35,6,2018,"Red","Red","Red","Red","Red","ADC","Red"
"7320","Blue",-2012,-345,-2052,-1800,183,44,11,2018,"Red","Red","Red","Red","Blue","Mid","Red"
"7321","Blue",-1795,-1387,-2185,-2717,-300,28,2,2018,"Red","Red","Red","Red","Red","ADC","Red"
"7322","Red",-1433,-1403,-2499,-2979,-614,26,-14,2018,"Red","Red","Red","Red","Red","ADC","Red"
"7323","Red",-1337,-1424,-2249,-2169,-316,24,-20,2018,"Red","Red","Red","Red","Red","Mid","Red"
"7324","Blue",-1572,-455,-2101,-2678,532,37,-1,2018,"Red","Red","Red","Red","Blue","ADC","Red"
"7325","Blue",-1312,-1100,-2280,-1837,487,43,4,2018,"Red","Red","Red","Red","Blue","Mid","Red"
"7326","Red",-1993,-1107,-2871,-3020,329,40,-4,2018,"Red","Red","Red","Red","Blue","ADC","Red"
"7327","Red",-2765,-2176,-3901,-3894,-1088,47,-5,2018,"Red","Red","Red","Red","Red","Mid","Red"
"7328","Blue",-1195,-719,-2358,-1414,861,36,11,2018,"Red","Red","Red","Red","Blue","Mid","Red"
"7329","Blue",-1076,-878,-1199,-1815,423,30,16,2018,"Red","Red","Red","Red","Blue","ADC","Red"
"7330","Red",-2333,-2189,-2356,-2810,-391,34,-3,2018,"Red","Red","Red","Red","Red","ADC","Red"
"7331","Blue",-2406,-1267,-3431,-2640,74,41,7,2018,"Red","Red","Red","Red","Blue","Mid","Red"
"7332","Blue",-2033,-947,-1939,-2240,831,44,8,2018,"Red","Red","Red","Red","Blue","ADC","Red"
"7333","Red",-2731,-1757,-2840,-3244,-947,39,-8,2018,"Red","Red","Red","Red","Red","ADC","Red"
"7334","Blue",-950,-220,-1176,-1378,663,31,12,2018,"Red","Red","Red","Red","Blue","ADC","Red"
"7335","Blue",-1691,-723,-1878,-1794,443,32,6,2016,"Red","Red","Red","Red","Blue","Mid","Red"
"7336","Blue",-1565,-1301,-1890,-1538,770,40,11,2016,"Red","Red","Red","Red","Blue","Mid","Red"
"7337","Red",-2188,-1379,-2744,-3723,-1017,32,-13,2016,"Red","Red","Red","Red","Red","ADC","Red"
"7338","Red",-1814,-2057,-2983,-2732,-508,35,-7,2016,"Red","Red","Red","Red","Red","Mid","Red"
"7339","Red",-1863,-2335,-3236,-2730,-378,32,-6,2016,"Red","Red","Red","Red","Red","Mid","Red"
"7340","Blue",-1330,-1002,-1719,-1900,205,28,3,2016,"Red","Red","Red","Red","Blue","ADC","Red"
"7341","Red",-3680,-1639,-2786,-2588,268,40,-7,2016,"Red","Red","Red","Red","Blue","Top","Red"
"7342","Blue",-1708,-1638,-2220,-3108,-138,34,7,2016,"Red","Red","Red","Red","Red","ADC","Red"
"7343","Blue",-1520,-832,-1676,-1083,213,25,16,2016,"Red","Red","Red","Red","Blue","Mid","Red"
"7344","Blue",-3099,-1957,-2781,-2847,-30,45,4,2016,"Red","Red","Red","Red","Red","Top","Red"
"7345","Red",-2015,-1696,-3409,-3113,-455,35,-4,2016,"Red","Red","Red","Red","Red","Mid","Red"
"7346","Blue",-1240,-1045,-1377,-1577,974,33,8,2016,"Red","Red","Red","Red","Blue","ADC","Red"
"7347","Blue",-2244,-1121,-3698,-1437,673,39,3,2016,"Red","Red","Red","Red","Blue","Mid","Red"
"7348","Red",-1936,-2290,-3230,-2367,-551,30,-10,2016,"Red","Red","Red","Red","Red","Mid","Red"
"7349","Blue",-1229,-685,-2115,-1791,420,32,9,2016,"Red","Red","Red","Red","Blue","Mid","Red"
"7350","Red",-2039,-1039,-2493,-2638,36,34,-8,2016,"Red","Red","Red","Red","Blue","ADC","Red"
"7351","Blue",-1850,-1123,-1585,-2627,169,37,9,2016,"Red","Red","Red","Red","Blue","ADC","Red"
"7352","Blue",-890,-124,-862,-619,681,26,12,2016,"Red","Red","Red","Red","Blue","Top","Red"
"7353","Red",-1770,-1900,-3125,-3543,-11,42,-4,2017,"Red","Red","Red","Red","Red","ADC","Red"
"7354","Blue",-2466,-1993,-1526,-2624,-176,37,16,2017,"Red","Red","Red","Red","Red","ADC","Red"
"7355","Red",-1853,-1376,-2745,-2938,182,37,-8,2017,"Red","Red","Red","Red","Blue","ADC","Red"
"7356","Blue",-2397,-2398,-2691,-4050,-48,46,4,2017,"Red","Red","Red","Red","Red","ADC","Red"
